traffic_time,cars_cnt,has_game,inc,time,date
2005-07-24 02:00:00,45.0,0.0,4949,02:00:00,2005-07-24
2005-07-24 02:30:00,31.0,0.0,4950,02:30:00,2005-07-24
2005-07-24 03:00:00,40.0,0.0,4951,03:00:00,2005-07-24
2005-07-24 03:30:00,22.0,0.0,4952,03:30:00,2005-07-24
2005-07-24 04:00:00,24.0,0.0,4953,04:00:00,2005-07-24
2005-07-24 04:30:00,15.0,0.0,4954,04:30:00,2005-07-24
2005-07-24 05:00:00,21.0,0.0,4955,05:00:00,2005-07-24
2005-07-24 05:30:00,27.0,0.0,4956,05:30:00,2005-07-24
2005-07-24 06:00:00,28.0,0.0,4957,06:00:00,2005-07-24
2005-07-24 06:30:00,37.0,0.0,4958,06:30:00,2005-07-24
2005-07-24 07:00:00,40.0,0.0,4959,07:00:00,2005-07-24
2005-07-24 07:30:00,92.0,0.0,4960,07:30:00,2005-07-24
2005-07-24 08:00:00,66.0,0.0,4961,08:00:00,2005-07-24
2005-07-24 08:30:00,92.0,0.0,4962,08:30:00,2005-07-24
2005-07-24 09:00:00,105.0,0.0,4963,09:00:00,2005-07-24
2005-07-24 09:30:00,125.0,0.0,4964,09:30:00,2005-07-24
2005-07-24 10:00:00,143.0,0.0,4965,10:00:00,2005-07-24
2005-07-24 10:30:00,134.0,0.0,4966,10:30:00,2005-07-24
2005-07-24 11:00:00,153.0,0.0,4967,11:00:00,2005-07-24
2005-07-24 11:30:00,203.0,0.0,4968,11:30:00,2005-07-24
2005-07-24 12:00:00,146.0,0.0,4969,12:00:00,2005-07-24
2005-07-24 12:30:00,147.0,0.0,4970,12:30:00,2005-07-24
2005-07-24 13:00:00,147.0,0.0,4971,13:00:00,2005-07-24
2005-07-24 13:30:00,153.0,0.0,4972,13:30:00,2005-07-24
2005-07-24 14:00:00,185.0,0.0,4973,14:00:00,2005-07-24
2005-07-24 14:30:00,152.0,0.0,4974,14:30:00,2005-07-24
2005-07-24 15:00:00,213.0,0.0,4975,15:00:00,2005-07-24
2005-07-24 15:30:00,169.0,0.0,4976,15:30:00,2005-07-24
2005-07-24 16:00:00,126.0,0.0,4977,16:00:00,2005-07-24
2005-07-24 16:30:00,151.0,0.0,4978,16:30:00,2005-07-24
2005-07-24 17:00:00,176.0,0.0,4979,17:00:00,2005-07-24
2005-07-24 17:30:00,157.0,0.0,4980,17:30:00,2005-07-24
2005-07-24 18:00:00,163.0,0.0,4981,18:00:00,2005-07-24
2005-07-24 18:30:00,146.0,0.0,4982,18:30:00,2005-07-24
2005-07-24 19:00:00,175.0,0.0,4983,19:00:00,2005-07-24
2005-07-24 19:30:00,148.0,0.0,4984,19:30:00,2005-07-24
2005-07-24 20:00:00,119.0,0.0,4985,20:00:00,2005-07-24
2005-07-24 20:30:00,141.0,0.0,4986,20:30:00,2005-07-24
2005-07-24 21:00:00,99.0,0.0,4987,21:00:00,2005-07-24
2005-07-24 21:30:00,110.0,0.0,4988,21:30:00,2005-07-24
2005-07-24 22:00:00,84.0,0.0,4989,22:00:00,2005-07-24
2005-07-24 22:30:00,72.0,0.0,4990,22:30:00,2005-07-24
2005-07-24 23:00:00,61.0,0.0,4991,23:00:00,2005-07-24
2005-07-24 23:30:00,54.0,0.0,4992,23:30:00,2005-07-24
2005-07-25 00:00:00,30.0,0.0,4993,00:00:00,2005-07-25
2005-07-25 00:30:00,23.0,0.0,4994,00:30:00,2005-07-25
2005-07-25 01:00:00,17.0,0.0,4995,01:00:00,2005-07-25
2005-07-25 01:30:00,21.0,0.0,4996,01:30:00,2005-07-25
2005-07-25 02:00:00,14.0,0.0,4997,02:00:00,2005-07-25
2005-07-25 02:30:00,15.0,0.0,4998,02:30:00,2005-07-25
2005-07-25 03:00:00,10.0,0.0,4999,03:00:00,2005-07-25
2005-07-25 03:30:00,12.0,0.0,5000,03:30:00,2005-07-25
2005-07-25 04:00:00,16.0,0.0,5001,04:00:00,2005-07-25
2005-07-25 04:30:00,29.0,0.0,5002,04:30:00,2005-07-25
2005-07-25 05:00:00,42.0,0.0,5003,05:00:00,2005-07-25
2005-07-25 05:30:00,69.0,0.0,5004,05:30:00,2005-07-25
2005-07-25 06:00:00,92.0,0.0,5005,06:00:00,2005-07-25
2005-07-25 06:30:00,142.0,0.0,5006,06:30:00,2005-07-25
2005-07-25 07:00:00,244.0,0.0,5007,07:00:00,2005-07-25
2005-07-25 07:30:00,244.0,0.0,5008,07:30:00,2005-07-25
2005-07-25 08:00:00,214.0,0.0,5009,08:00:00,2005-07-25
2005-07-25 08:30:00,254.0,0.0,5010,08:30:00,2005-07-25
2005-07-25 09:00:00,213.0,0.0,5011,09:00:00,2005-07-25
2005-07-25 09:30:00,202.0,0.0,5012,09:30:00,2005-07-25
2005-07-25 10:00:00,169.0,0.0,5013,10:00:00,2005-07-25
2005-07-25 10:30:00,175.0,0.0,5014,10:30:00,2005-07-25
2005-07-25 11:00:00,154.0,0.0,5015,11:00:00,2005-07-25
2005-07-25 11:30:00,184.0,0.0,5016,11:30:00,2005-07-25
2005-07-25 12:00:00,175.0,0.0,5017,12:00:00,2005-07-25
2005-07-25 12:30:00,178.0,0.0,5018,12:30:00,2005-07-25
2005-07-25 13:00:00,202.0,0.0,5019,13:00:00,2005-07-25
2005-07-25 13:30:00,174.0,0.0,5020,13:30:00,2005-07-25
2005-07-25 14:00:00,210.0,0.0,5021,14:00:00,2005-07-25
2005-07-25 14:30:00,241.0,0.0,5022,14:30:00,2005-07-25
2005-07-25 15:00:00,226.0,0.0,5023,15:00:00,2005-07-25
2005-07-25 15:30:00,210.0,0.0,5024,15:30:00,2005-07-25
2005-07-25 16:00:00,217.0,0.0,5025,16:00:00,2005-07-25
2005-07-25 16:30:00,218.0,0.0,5026,16:30:00,2005-07-25
2005-07-25 17:00:00,227.0,0.0,5027,17:00:00,2005-07-25
2005-07-25 17:30:00,231.0,0.0,5028,17:30:00,2005-07-25
2005-07-25 18:00:00,203.0,0.0,5029,18:00:00,2005-07-25
2005-07-25 18:30:00,153.0,0.0,5030,18:30:00,2005-07-25
2005-07-25 19:00:00,165.0,0.0,5031,19:00:00,2005-07-25
2005-07-25 19:30:00,154.0,1.0,5032,19:30:00,2005-07-25
2005-07-25 20:00:00,127.0,1.0,5033,20:00:00,2005-07-25
2005-07-25 20:30:00,133.0,1.0,5034,20:30:00,2005-07-25
2005-07-25 21:00:00,182.0,1.0,5035,21:00:00,2005-07-25
2005-07-25 21:30:00,311.0,1.0,5036,21:30:00,2005-07-25
2005-07-25 22:00:00,204.0,0.0,5037,22:00:00,2005-07-25
2005-07-25 22:30:00,80.0,0.0,5038,22:30:00,2005-07-25
2005-07-25 23:00:00,59.0,0.0,5039,23:00:00,2005-07-25
2005-07-25 23:30:00,33.0,0.0,5040,23:30:00,2005-07-25
2005-07-26 00:00:00,36.0,0.0,5041,00:00:00,2005-07-26
2005-07-26 00:30:00,33.0,0.0,5042,00:30:00,2005-07-26
2005-07-26 01:00:00,24.0,0.0,5043,01:00:00,2005-07-26
2005-07-26 01:30:00,14.0,0.0,5044,01:30:00,2005-07-26
2005-07-26 02:00:00,22.0,0.0,5045,02:00:00,2005-07-26
2005-07-26 02:30:00,9.0,0.0,5046,02:30:00,2005-07-26
2005-07-26 03:00:00,9.0,0.0,5047,03:00:00,2005-07-26
2005-07-26 03:30:00,8.0,0.0,5048,03:30:00,2005-07-26
2005-07-26 04:00:00,17.0,0.0,5049,04:00:00,2005-07-26
2005-07-26 04:30:00,30.0,0.0,5050,04:30:00,2005-07-26
2005-07-26 05:00:00,40.0,0.0,5051,05:00:00,2005-07-26
2005-07-26 05:30:00,79.0,0.0,5052,05:30:00,2005-07-26
2005-07-26 06:00:00,110.0,0.0,5053,06:00:00,2005-07-26
2005-07-26 06:30:00,160.0,0.0,5054,06:30:00,2005-07-26
2005-07-26 07:00:00,214.0,0.0,5055,07:00:00,2005-07-26
2005-07-26 07:30:00,235.0,0.0,5056,07:30:00,2005-07-26
2005-07-26 08:00:00,230.0,0.0,5057,08:00:00,2005-07-26
2005-07-26 08:30:00,266.0,0.0,5058,08:30:00,2005-07-26
2005-07-26 09:00:00,243.0,0.0,5059,09:00:00,2005-07-26
2005-07-26 09:30:00,189.0,0.0,5060,09:30:00,2005-07-26
2005-07-26 10:00:00,185.0,0.0,5061,10:00:00,2005-07-26
2005-07-26 10:30:00,185.0,0.0,5062,10:30:00,2005-07-26
2005-07-26 11:00:00,188.0,0.0,5063,11:00:00,2005-07-26
2005-07-26 11:30:00,192.0,0.0,5064,11:30:00,2005-07-26
2005-07-26 12:00:00,183.0,0.0,5065,12:00:00,2005-07-26
2005-07-26 12:30:00,180.0,0.0,5066,12:30:00,2005-07-26
2005-07-26 13:00:00,188.0,0.0,5067,13:00:00,2005-07-26
2005-07-26 13:30:00,168.0,0.0,5068,13:30:00,2005-07-26
2005-07-26 14:00:00,194.0,0.0,5069,14:00:00,2005-07-26
2005-07-26 14:30:00,242.0,0.0,5070,14:30:00,2005-07-26
2005-07-26 15:00:00,224.0,0.0,5071,15:00:00,2005-07-26
2005-07-26 15:30:00,211.0,0.0,5072,15:30:00,2005-07-26
2005-07-26 16:00:00,221.0,0.0,5073,16:00:00,2005-07-26
2005-07-26 16:30:00,220.0,0.0,5074,16:30:00,2005-07-26
2005-07-26 17:00:00,219.0,0.0,5075,17:00:00,2005-07-26
2005-07-26 17:30:00,224.0,0.0,5076,17:30:00,2005-07-26
2005-07-26 18:00:00,208.0,0.0,5077,18:00:00,2005-07-26
2005-07-26 18:30:00,219.0,0.0,5078,18:30:00,2005-07-26
2005-07-26 19:00:00,214.0,0.0,5079,19:00:00,2005-07-26
2005-07-26 19:30:00,166.0,1.0,5080,19:30:00,2005-07-26
2005-07-26 20:00:00,160.0,1.0,5081,20:00:00,2005-07-26
2005-07-26 20:30:00,125.0,1.0,5082,20:30:00,2005-07-26
2005-07-26 21:00:00,132.0,1.0,5083,21:00:00,2005-07-26
2005-07-26 21:30:00,201.0,1.0,5084,21:30:00,2005-07-26
2005-07-26 22:00:00,187.0,1.0,5085,22:00:00,2005-07-26
2005-07-26 22:30:00,217.0,1.0,5086,22:30:00,2005-07-26
2005-07-26 23:00:00,84.0,0.0,5087,23:00:00,2005-07-26
2005-07-26 23:30:00,58.0,0.0,5088,23:30:00,2005-07-26
2005-07-27 00:00:00,36.0,0.0,5089,00:00:00,2005-07-27
2005-07-27 00:30:00,24.0,0.0,5090,00:30:00,2005-07-27
2005-07-27 01:00:00,21.0,0.0,5091,01:00:00,2005-07-27
2005-07-27 01:30:00,20.0,0.0,5092,01:30:00,2005-07-27
2005-07-27 02:00:00,7.0,0.0,5093,02:00:00,2005-07-27
2005-07-27 02:30:00,8.0,0.0,5094,02:30:00,2005-07-27
2005-07-27 03:00:00,6.0,0.0,5095,03:00:00,2005-07-27
2005-07-27 03:30:00,5.0,0.0,5096,03:30:00,2005-07-27
2005-07-27 04:00:00,11.0,0.0,5097,04:00:00,2005-07-27
2005-07-27 04:30:00,32.0,0.0,5098,04:30:00,2005-07-27
2005-07-27 05:00:00,36.0,0.0,5099,05:00:00,2005-07-27
2005-07-27 05:30:00,64.0,0.0,5100,05:30:00,2005-07-27
2005-07-27 06:00:00,89.0,0.0,5101,06:00:00,2005-07-27
2005-07-27 06:30:00,185.0,0.0,5102,06:30:00,2005-07-27
2005-07-27 07:00:00,245.0,0.0,5103,07:00:00,2005-07-27
2005-07-27 07:30:00,235.0,0.0,5104,07:30:00,2005-07-27
2005-07-27 08:00:00,213.0,0.0,5105,08:00:00,2005-07-27
2005-07-27 08:30:00,253.0,0.0,5106,08:30:00,2005-07-27
2005-07-27 09:00:00,214.0,0.0,5107,09:00:00,2005-07-27
2005-07-27 09:30:00,251.0,0.0,5108,09:30:00,2005-07-27
2005-07-27 10:00:00,188.0,0.0,5109,10:00:00,2005-07-27
2005-07-27 10:30:00,163.0,0.0,5110,10:30:00,2005-07-27
2005-07-27 11:00:00,168.0,0.0,5111,11:00:00,2005-07-27
2005-07-27 11:30:00,187.0,0.0,5112,11:30:00,2005-07-27
2005-07-27 12:00:00,167.0,0.0,5113,12:00:00,2005-07-27
2005-07-27 12:30:00,173.0,0.0,5114,12:30:00,2005-07-27
2005-07-27 13:00:00,149.0,0.0,5115,13:00:00,2005-07-27
2005-07-27 13:30:00,170.0,0.0,5116,13:30:00,2005-07-27
2005-07-27 14:00:00,209.0,0.0,5117,14:00:00,2005-07-27
2005-07-27 14:30:00,226.0,0.0,5118,14:30:00,2005-07-27
2005-07-27 15:00:00,249.0,0.0,5119,15:00:00,2005-07-27
2005-07-27 15:30:00,220.0,0.0,5120,15:30:00,2005-07-27
2005-07-27 16:00:00,202.0,0.0,5121,16:00:00,2005-07-27
2005-07-27 16:30:00,261.0,0.0,5122,16:30:00,2005-07-27
2005-07-27 17:00:00,222.0,0.0,5123,17:00:00,2005-07-27
2005-07-27 17:30:00,223.0,0.0,5124,17:30:00,2005-07-27
2005-07-27 18:00:00,223.0,0.0,5125,18:00:00,2005-07-27
2005-07-27 18:30:00,225.0,0.0,5126,18:30:00,2005-07-27
2005-07-27 19:00:00,176.0,0.0,5127,19:00:00,2005-07-27
2005-07-27 19:30:00,187.0,1.0,5128,19:30:00,2005-07-27
2005-07-27 20:00:00,149.0,1.0,5129,20:00:00,2005-07-27
2005-07-27 20:30:00,127.0,1.0,5130,20:30:00,2005-07-27
2005-07-27 21:00:00,158.0,1.0,5131,21:00:00,2005-07-27
2005-07-27 21:30:00,156.0,1.0,5132,21:30:00,2005-07-27
2005-07-27 22:00:00,292.0,1.0,5133,22:00:00,2005-07-27
2005-07-27 22:30:00,244.0,1.0,5134,22:30:00,2005-07-27
2005-07-27 23:00:00,95.0,0.0,5135,23:00:00,2005-07-27
2005-07-27 23:30:00,74.0,0.0,5136,23:30:00,2005-07-27
2005-07-28 00:00:00,41.0,0.0,5137,00:00:00,2005-07-28
2005-07-28 00:30:00,32.0,0.0,5138,00:30:00,2005-07-28
2005-07-28 01:00:00,22.0,0.0,5139,01:00:00,2005-07-28
2005-07-28 01:30:00,24.0,0.0,5140,01:30:00,2005-07-28
2005-07-28 02:00:00,23.0,0.0,5141,02:00:00,2005-07-28
2005-07-28 02:30:00,14.0,0.0,5142,02:30:00,2005-07-28
2005-07-28 03:00:00,7.0,0.0,5143,03:00:00,2005-07-28
2005-07-28 03:30:00,8.0,0.0,5144,03:30:00,2005-07-28
2005-07-28 04:00:00,10.0,0.0,5145,04:00:00,2005-07-28
2005-07-28 04:30:00,28.0,0.0,5146,04:30:00,2005-07-28
2005-07-28 05:00:00,39.0,0.0,5147,05:00:00,2005-07-28
2005-07-28 05:30:00,71.0,0.0,5148,05:30:00,2005-07-28
2005-07-28 06:00:00,139.0,0.0,5149,06:00:00,2005-07-28
2005-07-28 06:30:00,220.0,0.0,5150,06:30:00,2005-07-28
2005-07-28 07:00:00,227.0,0.0,5151,07:00:00,2005-07-28
2005-07-28 07:30:00,225.0,0.0,5152,07:30:00,2005-07-28
2005-07-28 08:00:00,235.0,0.0,5153,08:00:00,2005-07-28
2005-07-28 08:30:00,254.0,0.0,5154,08:30:00,2005-07-28
2005-07-28 09:00:00,202.0,0.0,5155,09:00:00,2005-07-28
2005-07-28 09:30:00,245.0,0.0,5156,09:30:00,2005-07-28
2005-07-28 10:00:00,213.0,0.0,5157,10:00:00,2005-07-28
2005-07-28 10:30:00,206.0,0.0,5158,10:30:00,2005-07-28
2005-07-28 11:00:00,187.0,0.0,5159,11:00:00,2005-07-28
2005-07-28 11:30:00,209.0,0.0,5160,11:30:00,2005-07-28
2005-07-28 12:00:00,180.0,0.0,5161,12:00:00,2005-07-28
2005-07-28 12:30:00,187.0,1.0,5162,12:30:00,2005-07-28
2005-07-28 13:00:00,200.0,1.0,5163,13:00:00,2005-07-28
2005-07-28 13:30:00,207.0,1.0,5164,13:30:00,2005-07-28
2005-07-28 14:00:00,227.0,1.0,5165,14:00:00,2005-07-28
2005-07-28 14:30:00,302.0,1.0,5166,14:30:00,2005-07-28
2005-07-28 15:00:00,318.0,1.0,5167,15:00:00,2005-07-28
2005-07-28 15:30:00,304.0,0.0,5168,15:30:00,2005-07-28
2005-07-28 16:00:00,270.0,0.0,5169,16:00:00,2005-07-28
2005-07-28 16:30:00,239.0,0.0,5170,16:30:00,2005-07-28
2005-07-28 17:00:00,219.0,0.0,5171,17:00:00,2005-07-28
2005-07-28 17:30:00,232.0,0.0,5172,17:30:00,2005-07-28
2005-07-28 18:00:00,260.0,0.0,5173,18:00:00,2005-07-28
2005-07-28 18:30:00,274.0,0.0,5174,18:30:00,2005-07-28
2005-07-28 19:00:00,225.0,0.0,5175,19:00:00,2005-07-28
2005-07-28 19:30:00,196.0,0.0,5176,19:30:00,2005-07-28
2005-07-28 20:00:00,162.0,0.0,5177,20:00:00,2005-07-28
2005-07-28 20:30:00,142.0,0.0,5178,20:30:00,2005-07-28
2005-07-28 21:00:00,183.0,0.0,5179,21:00:00,2005-07-28
2005-07-28 21:30:00,140.0,0.0,5180,21:30:00,2005-07-28
2005-07-28 22:00:00,114.0,0.0,5181,22:00:00,2005-07-28
2005-07-28 22:30:00,69.0,0.0,5182,22:30:00,2005-07-28
2005-07-28 23:00:00,81.0,0.0,5183,23:00:00,2005-07-28
2005-07-28 23:30:00,49.0,0.0,5184,23:30:00,2005-07-28
2005-07-29 00:00:00,42.0,0.0,5185,00:00:00,2005-07-29
2005-07-29 00:30:00,36.0,0.0,5186,00:30:00,2005-07-29
2005-07-29 01:00:00,20.0,0.0,5187,01:00:00,2005-07-29
2005-07-29 01:30:00,30.0,0.0,5188,01:30:00,2005-07-29
2005-07-29 02:00:00,27.0,0.0,5189,02:00:00,2005-07-29
2005-07-29 02:30:00,13.0,0.0,5190,02:30:00,2005-07-29
2005-07-29 03:00:00,20.0,0.0,5191,03:00:00,2005-07-29
2005-07-29 03:30:00,14.0,0.0,5192,03:30:00,2005-07-29
2005-07-29 04:00:00,17.0,0.0,5193,04:00:00,2005-07-29
2005-07-29 04:30:00,25.0,0.0,5194,04:30:00,2005-07-29
2005-07-29 05:00:00,40.0,0.0,5195,05:00:00,2005-07-29
2005-07-29 05:30:00,75.0,0.0,5196,05:30:00,2005-07-29
2005-07-29 06:00:00,96.0,0.0,5197,06:00:00,2005-07-29
2005-07-29 06:30:00,174.0,0.0,5198,06:30:00,2005-07-29
2005-07-29 07:00:00,217.0,0.0,5199,07:00:00,2005-07-29
2005-07-29 07:30:00,225.0,0.0,5200,07:30:00,2005-07-29
2005-07-29 08:00:00,238.0,0.0,5201,08:00:00,2005-07-29
2005-07-29 08:30:00,249.0,0.0,5202,08:30:00,2005-07-29
2005-07-29 09:00:00,203.0,0.0,5203,09:00:00,2005-07-29
2005-07-29 09:30:00,203.0,0.0,5204,09:30:00,2005-07-29
2005-07-29 10:00:00,175.0,0.0,5205,10:00:00,2005-07-29
2005-07-29 10:30:00,175.0,0.0,5206,10:30:00,2005-07-29
2005-07-29 11:00:00,158.0,0.0,5207,11:00:00,2005-07-29
2005-07-29 11:30:00,161.0,0.0,5208,11:30:00,2005-07-29
2005-07-29 12:00:00,164.0,0.0,5209,12:00:00,2005-07-29
2005-07-29 12:30:00,171.0,0.0,5210,12:30:00,2005-07-29
2005-07-29 13:00:00,174.0,0.0,5211,13:00:00,2005-07-29
2005-07-29 13:30:00,184.0,0.0,5212,13:30:00,2005-07-29
2005-07-29 14:00:00,207.0,0.0,5213,14:00:00,2005-07-29
2005-07-29 14:30:00,245.0,0.0,5214,14:30:00,2005-07-29
2005-07-29 15:00:00,203.0,0.0,5215,15:00:00,2005-07-29
2005-07-29 15:30:00,228.0,0.0,5216,15:30:00,2005-07-29
2005-07-29 16:00:00,197.0,0.0,5217,16:00:00,2005-07-29
2005-07-29 16:30:00,220.0,0.0,5218,16:30:00,2005-07-29
2005-07-29 17:00:00,211.0,0.0,5219,17:00:00,2005-07-29
2005-07-29 17:30:00,194.0,0.0,5220,17:30:00,2005-07-29
2005-07-29 18:00:00,193.0,0.0,5221,18:00:00,2005-07-29
2005-07-29 18:30:00,241.0,0.0,5222,18:30:00,2005-07-29
2005-07-29 19:00:00,211.0,0.0,5223,19:00:00,2005-07-29
2005-07-29 19:30:00,216.0,0.0,5224,19:30:00,2005-07-29
2005-07-29 20:00:00,179.0,0.0,5225,20:00:00,2005-07-29
2005-07-29 20:30:00,161.0,1.0,5226,20:30:00,2005-07-29
2005-07-29 21:00:00,165.0,1.0,5227,21:00:00,2005-07-29
2005-07-29 21:30:00,164.0,1.0,5228,21:30:00,2005-07-29
2005-07-29 22:00:00,208.0,1.0,5229,22:00:00,2005-07-29
2005-07-29 22:30:00,293.0,1.0,5230,22:30:00,2005-07-29
2005-07-29 23:00:00,302.0,1.0,5231,23:00:00,2005-07-29
2005-07-29 23:30:00,135.0,0.0,5232,23:30:00,2005-07-29
2005-07-30 00:00:00,84.0,0.0,5233,00:00:00,2005-07-30
2005-07-30 00:30:00,56.0,0.0,5234,00:30:00,2005-07-30
2005-07-30 01:00:00,51.0,0.0,5235,01:00:00,2005-07-30
2005-07-30 01:30:00,52.0,0.0,5236,01:30:00,2005-07-30
2005-07-30 02:00:00,51.0,0.0,5237,02:00:00,2005-07-30
2005-07-30 02:30:00,47.0,0.0,5238,02:30:00,2005-07-30
2005-07-30 03:00:00,30.0,0.0,5239,03:00:00,2005-07-30
2005-07-30 03:30:00,31.0,0.0,5240,03:30:00,2005-07-30
2005-07-30 04:00:00,10.0,0.0,5241,04:00:00,2005-07-30
2005-07-30 04:30:00,24.0,0.0,5242,04:30:00,2005-07-30
2005-07-30 05:00:00,23.0,0.0,5243,05:00:00,2005-07-30
2005-07-30 05:30:00,33.0,0.0,5244,05:30:00,2005-07-30
2005-07-30 06:00:00,53.0,0.0,5245,06:00:00,2005-07-30
2005-07-30 06:30:00,83.0,0.0,5246,06:30:00,2005-07-30
2005-07-30 07:00:00,78.0,0.0,5247,07:00:00,2005-07-30
2005-07-30 07:30:00,113.0,0.0,5248,07:30:00,2005-07-30
2005-07-30 08:00:00,104.0,0.0,5249,08:00:00,2005-07-30
2005-07-30 08:30:00,128.0,0.0,5250,08:30:00,2005-07-30
2005-07-30 09:00:00,150.0,0.0,5251,09:00:00,2005-07-30
2005-07-30 09:30:00,165.0,0.0,5252,09:30:00,2005-07-30
2005-07-30 10:00:00,164.0,0.0,5253,10:00:00,2005-07-30
2005-07-30 10:30:00,175.0,0.0,5254,10:30:00,2005-07-30
2005-07-30 11:00:00,110.0,0.0,5255,11:00:00,2005-07-30
2005-07-30 11:30:00,155.0,0.0,5256,11:30:00,2005-07-30
2005-07-30 12:00:00,174.0,0.0,5257,12:00:00,2005-07-30
2005-07-30 12:30:00,179.0,0.0,5258,12:30:00,2005-07-30
2005-07-30 13:00:00,184.0,0.0,5259,13:00:00,2005-07-30
2005-07-30 13:30:00,185.0,1.0,5260,13:30:00,2005-07-30
2005-07-30 14:00:00,190.0,1.0,5261,14:00:00,2005-07-30
2005-07-30 14:30:00,202.0,1.0,5262,14:30:00,2005-07-30
2005-07-30 15:00:00,205.0,1.0,5263,15:00:00,2005-07-30
2005-07-30 15:30:00,256.0,1.0,5264,15:30:00,2005-07-30
2005-07-30 16:00:00,304.0,1.0,5265,16:00:00,2005-07-30
2005-07-30 16:30:00,292.0,1.0,5266,16:30:00,2005-07-30
2005-07-30 17:00:00,223.0,0.0,5267,17:00:00,2005-07-30
2005-07-30 17:30:00,166.0,0.0,5268,17:30:00,2005-07-30
2005-07-30 18:00:00,201.0,0.0,5269,18:00:00,2005-07-30
2005-07-30 18:30:00,167.0,0.0,5270,18:30:00,2005-07-30
2005-07-30 19:00:00,189.0,0.0,5271,19:00:00,2005-07-30
2005-07-30 19:30:00,195.0,0.0,5272,19:30:00,2005-07-30
2005-07-30 20:00:00,135.0,0.0,5273,20:00:00,2005-07-30
2005-07-30 20:30:00,137.0,0.0,5274,20:30:00,2005-07-30
2005-07-30 21:00:00,136.0,0.0,5275,21:00:00,2005-07-30
2005-07-30 21:30:00,150.0,0.0,5276,21:30:00,2005-07-30
2005-07-30 22:00:00,161.0,0.0,5277,22:00:00,2005-07-30
2005-07-30 22:30:00,113.0,0.0,5278,22:30:00,2005-07-30
2005-07-30 23:00:00,116.0,0.0,5279,23:00:00,2005-07-30
2005-07-30 23:30:00,95.0,0.0,5280,23:30:00,2005-07-30
2005-07-31 00:00:00,71.0,0.0,5281,00:00:00,2005-07-31
2005-07-31 00:30:00,46.0,0.0,5282,00:30:00,2005-07-31
2005-07-31 01:00:00,50.0,0.0,5283,01:00:00,2005-07-31
2005-07-31 01:30:00,65.0,0.0,5284,01:30:00,2005-07-31
2005-07-31 02:00:00,55.0,0.0,5285,02:00:00,2005-07-31
2005-07-31 02:30:00,38.0,0.0,5286,02:30:00,2005-07-31
2005-07-31 03:00:00,26.0,0.0,5287,03:00:00,2005-07-31
2005-07-31 03:30:00,29.0,0.0,5288,03:30:00,2005-07-31
2005-07-31 04:00:00,28.0,0.0,5289,04:00:00,2005-07-31
2005-07-31 04:30:00,18.0,0.0,5290,04:30:00,2005-07-31
2005-07-31 05:00:00,18.0,0.0,5291,05:00:00,2005-07-31
2005-07-31 05:30:00,32.0,0.0,5292,05:30:00,2005-07-31
2005-07-31 06:00:00,19.0,0.0,5293,06:00:00,2005-07-31
2005-07-31 06:30:00,35.0,0.0,5294,06:30:00,2005-07-31
2005-07-31 07:00:00,46.0,0.0,5295,07:00:00,2005-07-31
2005-07-31 07:30:00,62.0,0.0,5296,07:30:00,2005-07-31
2005-07-31 08:00:00,58.0,0.0,5297,08:00:00,2005-07-31
2005-07-31 08:30:00,90.0,0.0,5298,08:30:00,2005-07-31
2005-07-31 09:00:00,104.0,0.0,5299,09:00:00,2005-07-31
2005-07-31 09:30:00,143.0,0.0,5300,09:30:00,2005-07-31
2005-07-31 10:00:00,133.0,0.0,5301,10:00:00,2005-07-31
2005-07-31 10:30:00,149.0,0.0,5302,10:30:00,2005-07-31
2005-07-31 11:00:00,146.0,0.0,5303,11:00:00,2005-07-31
2005-07-31 11:30:00,169.0,0.0,5304,11:30:00,2005-07-31
2005-07-31 12:00:00,124.0,0.0,5305,12:00:00,2005-07-31
2005-07-31 12:30:00,133.0,0.0,5306,12:30:00,2005-07-31
2005-07-31 13:00:00,148.0,0.0,5307,13:00:00,2005-07-31
2005-07-31 13:30:00,156.0,1.0,5308,13:30:00,2005-07-31
2005-07-31 14:00:00,193.0,1.0,5309,14:00:00,2005-07-31
2005-07-31 14:30:00,164.0,1.0,5310,14:30:00,2005-07-31
2005-07-31 15:00:00,184.0,1.0,5311,15:00:00,2005-07-31
2005-07-31 15:30:00,212.0,1.0,5312,15:30:00,2005-07-31
2005-07-31 16:00:00,213.0,1.0,5313,16:00:00,2005-07-31
2005-07-31 16:30:00,209.0,1.0,5314,16:30:00,2005-07-31
2005-07-31 17:00:00,243.0,1.0,5315,17:00:00,2005-07-31
2005-07-31 17:30:00,263.0,1.0,5316,17:30:00,2005-07-31
2005-07-31 18:00:00,183.0,0.0,5317,18:00:00,2005-07-31
2005-07-31 18:30:00,160.0,0.0,5318,18:30:00,2005-07-31
2005-07-31 19:00:00,133.0,0.0,5319,19:00:00,2005-07-31
2005-07-31 19:30:00,133.0,0.0,5320,19:30:00,2005-07-31
2005-07-31 20:00:00,130.0,0.0,5321,20:00:00,2005-07-31
2005-07-31 20:30:00,118.0,0.0,5322,20:30:00,2005-07-31
2005-07-31 21:00:00,121.0,0.0,5323,21:00:00,2005-07-31
2005-07-31 21:30:00,104.0,0.0,5324,21:30:00,2005-07-31
2005-07-31 22:00:00,72.0,0.0,5325,22:00:00,2005-07-31
